record_id,split,video_path,frame_index,timestamp_sec,reference_path,fluorescence_enhanced_path,pseudo_color_path,fusion_overlay_path,threshold,mean_intensity,max_intensity,p95_intensity,positive_area_px,positive_area_fraction,method,domain_boundary
OFDVDNET_022,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131024-000009-record.mp4,228,15.2,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_022\OFDVDNET_022_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_022\OFDVDNET_022_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_022\OFDVDNET_022_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_022\OFDVDNET_022_fusion_overlay.jpg,0.6,0.187621,1.0,0.739004,70389,0.089504,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_023,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131158-000014-record.mp4,1278,85.2,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_023\OFDVDNET_023_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_023\OFDVDNET_023_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_023\OFDVDNET_023_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_023\OFDVDNET_023_fusion_overlay.jpg,0.6,0.190451,1.0,0.753968,77796,0.098923,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_024,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131441-000017-record.mp4,722,48.13333333333333,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_024\OFDVDNET_024_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_024\OFDVDNET_024_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_024\OFDVDNET_024_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_024\OFDVDNET_024_fusion_overlay.jpg,0.6,0.187263,1.0,0.75,74733,0.095028,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_025,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131630-000020-record.mp4,880,58.666666666666664,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_025\OFDVDNET_025_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_025\OFDVDNET_025_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_025\OFDVDNET_025_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_025\OFDVDNET_025_fusion_overlay.jpg,0.6,0.166628,1.0,0.710317,60918,0.077461,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_026,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131821-000023-record.mp4,640,42.666666666666664,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_026\OFDVDNET_026_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_026\OFDVDNET_026_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_026\OFDVDNET_026_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_026\OFDVDNET_026_fusion_overlay.jpg,0.6,0.154764,1.0,0.666667,50695,0.064462,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_027,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131944-000026-record.mp4,729,48.6,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_027\OFDVDNET_027_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_027\OFDVDNET_027_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_027\OFDVDNET_027_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_027\OFDVDNET_027_fusion_overlay.jpg,0.6,0.154275,1.0,0.650794,48806,0.06206,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_028,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132119-000029-record.mp4,565,37.666666666666664,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_028\OFDVDNET_028_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_028\OFDVDNET_028_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_028\OFDVDNET_028_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_028\OFDVDNET_028_fusion_overlay.jpg,0.6,0.172908,1.0,0.702381,63631,0.080911,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_029,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132231-000032-record.mp4,946,63.06666666666667,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_029\OFDVDNET_029_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_029\OFDVDNET_029_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_029\OFDVDNET_029_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_029\OFDVDNET_029_fusion_overlay.jpg,0.6,0.151442,1.0,0.631729,44621,0.056739,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_030,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132432-000035-record.mp4,544,36.266666666666666,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_030\OFDVDNET_030_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_030\OFDVDNET_030_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_030\OFDVDNET_030_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_030\OFDVDNET_030_fusion_overlay.jpg,0.6,0.140122,1.0,0.595971,38460,0.048904,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_032,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132704-000041-record.mp4,566,37.733333333333334,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_032\OFDVDNET_032_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_032\OFDVDNET_032_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_032\OFDVDNET_032_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_032\OFDVDNET_032_fusion_overlay.jpg,0.6,0.147551,1.0,0.68254,51670,0.065702,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_033,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132817-000044-record.mp4,482,32.13333333333333,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_033\OFDVDNET_033_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_033\OFDVDNET_033_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_033\OFDVDNET_033_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_033\OFDVDNET_033_fusion_overlay.jpg,0.6,0.144833,1.0,0.678571,51787,0.065851,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_034,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132923-000047-record.mp4,675,45.0,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_034\OFDVDNET_034_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_034\OFDVDNET_034_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_034\OFDVDNET_034_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_034\OFDVDNET_034_fusion_overlay.jpg,0.6,0.137886,1.0,0.694444,53682,0.06826,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_035,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-133049-000050-record.mp4,624,41.6,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_035\OFDVDNET_035_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_035\OFDVDNET_035_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_035\OFDVDNET_035_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_035\OFDVDNET_035_fusion_overlay.jpg,0.6,0.14106,1.0,0.666667,50445,0.064144,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_036,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-133219-000051-record.mp4,750,50.0,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_036\OFDVDNET_036_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_036\OFDVDNET_036_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_036\OFDVDNET_036_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_036\OFDVDNET_036_fusion_overlay.jpg,0.6,0.121585,1.0,0.611864,41134,0.052305,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_037,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-133354-000054-record.mp4,396,26.4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_037\OFDVDNET_037_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_037\OFDVDNET_037_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_037\OFDVDNET_037_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_037\OFDVDNET_037_fusion_overlay.jpg,0.6,0.066093,1.0,0.373475,19903,0.025308,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_038,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-133844-000003-record.mp4,609,40.6,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_038\OFDVDNET_038_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_038\OFDVDNET_038_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_038\OFDVDNET_038_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_038\OFDVDNET_038_fusion_overlay.jpg,0.6,0.088783,1.0,0.452938,21931,0.027887,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_039,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-134001-000006-record.mp4,767,51.13333333333333,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_039\OFDVDNET_039_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_039\OFDVDNET_039_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_039\OFDVDNET_039_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_039\OFDVDNET_039_fusion_overlay.jpg,0.6,0.093041,1.0,0.484127,26481,0.033672,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_040,train,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-134139-000008-record.mp4,582,38.8,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_040\OFDVDNET_040_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_040\OFDVDNET_040_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_040\OFDVDNET_040_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_040\OFDVDNET_040_fusion_overlay.jpg,0.6,0.117004,1.0,0.588933,38215,0.048593,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_041,val,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-134436-000013-record.mp4,570,38.0,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_041\OFDVDNET_041_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_041\OFDVDNET_041_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_041\OFDVDNET_041_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_041\OFDVDNET_041_fusion_overlay.jpg,0.6,0.138062,1.0,0.614153,41945,0.053336,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
OFDVDNET_042,val,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-134653-000014-record.mp4,618,41.2,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_042\OFDVDNET_042_reference.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_042\OFDVDNET_042_fluorescence_enhanced.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_042\OFDVDNET_042_pseudo_color.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\baseline_enhancement\OFDVDNET_042\OFDVDNET_042_fusion_overlay.jpg,0.6,0.090271,1.0,0.441563,23237,0.029547,ofdvdnet_fluorescence_baseline,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.
