record_id,dataset_id,video_path,source_zip,original_filename,split,width,height,fps,frame_count,duration_sec,view_layout,overlay_xyxy,fluorescence_xyxy,reference_xyxy,full_preview_path,overlay_preview_path,fluorescence_preview_path,reference_preview_path,source_page_original_link,domain_boundary,readable,probe_error
OFDVDNET_028,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132119-000029-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-132119-000029-record.mp4,train,2048,1536,15.0,1131,75.4,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_028_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_028_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_028_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_028_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_029,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132231-000032-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-132231-000032-record.mp4,train,2048,1536,15.0,1894,126.266667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_029_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_029_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_029_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_029_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_030,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132432-000035-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-132432-000035-record.mp4,train,2048,1536,15.0,1088,72.533333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_030_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_030_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_030_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_030_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_031,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132542-000038-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-132542-000038-record.mp4,train,0,0,0.0,0,,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|0|0,0|0|0|0,0|0|0|0,,,,,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,False,Could not open video: C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132542-000038-record.mp4
OFDVDNET_032,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132704-000041-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-132704-000041-record.mp4,train,2048,1536,15.0,1133,75.533333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_032_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_032_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_032_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_032_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_033,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132817-000044-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-132817-000044-record.mp4,train,2048,1536,15.0,965,64.333333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_033_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_033_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_033_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_033_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_034,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-132923-000047-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-132923-000047-record.mp4,train,2048,1536,15.0,1351,90.066667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_034_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_034_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_034_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_034_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_035,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-133049-000050-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-133049-000050-record.mp4,train,2048,1536,15.0,1250,83.333333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_035_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_035_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_035_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_035_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_036,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-133219-000051-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-133219-000051-record.mp4,train,2048,1536,15.0,1500,100.0,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_036_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_036_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_036_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_036_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_037,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-133354-000054-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-133354-000054-record.mp4,train,2048,1536,15.0,793,52.866667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_037_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_037_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_037_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_037_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_038,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-133844-000003-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-133844-000003-record.mp4,train,2048,1536,15.0,1219,81.266667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_038_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_038_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_038_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_038_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_039,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-134001-000006-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-134001-000006-record.mp4,train,2048,1536,15.0,1535,102.333333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_039_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_039_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_039_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_039_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_040,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-134139-000008-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-134139-000008-record.mp4,train,2048,1536,15.0,1165,77.666667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_040_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_040_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_040_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_040_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_041,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-134436-000013-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-134436-000013-record.mp4,val,2048,1536,15.0,1140,76.0,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_041_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_041_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_041_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_041_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_042,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-134653-000014-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-134653-000014-record.mp4,val,2048,1536,15.0,1236,82.4,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_042_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_042_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_042_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_042_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_043,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-134859-000017-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-134859-000017-record.mp4,val,2048,1536,15.0,1226,81.733333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_043_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_043_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_043_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_043_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_044,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-135026-000020-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-135026-000020-record.mp4,val,2048,1536,15.0,1752,116.8,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_044_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_044_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_044_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_044_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_045,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-135217-000023-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-135217-000023-record.mp4,val,2048,1536,15.0,1085,72.333333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_045_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_045_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_045_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_045_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
